age,d18o
100,-34.53
200,-35.16
300,-35.36
400,-35.35
500,-34.93
600,-35.05
700,-35.07
800,-35.15
900,-35.59
1000,-34.96
1100,-35.41
1200,-35.34
1300,-35.33
1400,-35.26
1500,-35.33
1600,-34.46
1700,-35.27
1800,-35.44
1900,-34.49
2000,-35.32
2100,-34.89
2200,-35.76
2300,-34.81
2400,-35.08
2500,-35.48
2600,-35.43
2700,-35.43
2800,-34.91
2900,-35.2
3000,-34.85
3100,-35.14
3200,-34.54
3300,-35.25
3400,-35.42
3500,-35.28
3600,-34.63
3700,-34.71
3800,-35.27
3900,-34.9
4000,-34.96
4100,-35.53
4200,-34.76
4300,-34.92
4400,-35.47
4500,-35.15
4600,-34.57
4700,-35.02
4800,-34.82
4900,-34.79
5000,-34.92
5100,-34.84
5200,-33.85
5300,-35.27
5400,-34.78
5500,-34.47
5600,-35.06
5700,-35.18
5800,-34.55
5900,-33.95
6000,-34.85
6100,-34.27
6200,-34.89
6300,-34.38
6400,-34.99
6500,-34.32
6600,-34.98
6700,-34.74
6800,-35.12
6900,-34.56
7000,-34.73
7100,-34.4
7200,-34.74
7300,-34.84
7400,-34.31
7500,-33.88
7600,-34.52
7700,-34.01
7800,-34.35
7900,-34.62
8000,-33.6
8100,-34.51
8200,-35.54
8300,-35.68
8400,-34.41
8500,-34.7
8600,-34.35
8700,-35.21
8800,-34.22
8900,-34.57
9000,-34.47
9100,-34.73
9200,-34.7
9300,-36.05
9400,-34.87
9500,-34.92
9600,-35.13
9700,-34.84
9800,-34.49
9900,-35.06
10000,-35.1
10100,-35.32
10200,-34.89
10300,-36.01
10400,-36.36
10500,-36.34
10600,-35.89
10700,-35.77
10800,-36.83
10900,-37.6
11000,-36.53
11100,-37.11
11200,-37.25
11300,-36.58
11400,-37.63
11500,-37.41
11600,-36.78
11700,-39.04
11800,-39.87
11900,-41.52
12000,-40.54
12100,-40.74
12200,-38.91
12300,-41.01
12400,-40.73
12500,-41.91
12600,-41.43
12700,-42.27
12800,-40.17
12900,-40.11
13000,-38.96
13100,-39.77
13200,-40.53
13300,-38.97
13400,-38.36
13500,-38.33
13600,-39.36
13700,-38.67
13800,-38.81
13900,-38.43
14000,-39.03
14100,-38.05
14200,-37.59
14300,-37.13
14400,-36.07
14500,-36.26
14600,-35.81
14700,-40.64
14800,-39.92
14900,-40.14
15000,-42.61
15100,-43.51
15200,-42.08
15300,-41.99
15400,-40.04
15500,-41.95
15600,-42.31
15700,-43.5
15800,-43.85
15900,-43.15
16000,-41.94
16100,-44.97
16200,-41.64
16300,-40.71
16400,-42.81
16500,-41.18
16600,-40.58
16700,-40.65
16800,-40.92
16900,-40.3
17000,-42.12
17100,-38.99
17200,-40.56
17300,-39.8
17400,-41.25
17500,-40.72
17600,-41.85
17700,-40.7
17800,-40.9
17900,-41.14
18000,-42.27
18100,-42.9
18200,-40.98
18300,-42.17
18400,-42.35
18500,-40.04
18600,-42.85
18700,-41.7
18800,-41.46
18900,-40.26
19000,-41.29
19100,-42.03
19200,-43.74
19300,-42.72
19400,-42.86
19500,-42.17
19600,-40.46
19700,-41.5
19800,-42.8
19900,-41.43
20000,-42.66
20100,-41.33
20200,-42.79
20300,-41.92
20400,-44.51
20500,-41.92
20600,-42.06
20700,-43.6
20800,-42.98
20900,-43.27
21000,-44.85
21100,-43.31
21200,-43.89
21300,-41.02
21400,-42.52
21500,-44.58
21600,-41.02
21700,-41.6
21800,-43.51
21900,-41.36
22000,-42.6
22100,-40.99
22200,-41.51
22300,-42.41
22400,-42.38
22500,-42.0
22600,-42.34
22700,-43.31
22800,-42.56
22900,-42.37
23000,-41.83
23100,-43.6
23200,-41.48
23300,-39.11
23400,-42.83
23500,-42.04
23600,-41.8
23700,-44.55
23800,-43.95
23900,-43.11
24000,-40.99
24100,-44.24
24200,-42.27
24300,-43.86
24400,-43.88
24500,-43.01
24600,-42.02
24700,-44.79
24800,-43.24
24900,-44.93
25000,-42.66
25100,-44.35
25200,-43.11
25300,-43.91
25400,-43.45
25500,-44.09
25600,-43.6
25700,-46.11
25800,-43.46
25900,-44.55
26000,-42.59
26100,-43.78
26200,-41.67
26300,-42.92
26400,-41.74
26500,-42.75
26600,-43.31
26700,-43.63
26800,-44.37
26900,-43.44
27000,-43.73
27100,-42.86
27200,-43.26
27300,-43.45
27400,-43.64
27500,-42.95
27600,-40.93
27700,-40.41
27800,-43.8
27900,-44.87
28000,-44.03
28100,-44.92
28200,-43.68
28300,-43.64
28400,-44.9
28500,-45.03
28600,-42.98
28700,-40.17
28800,-38.62
28900,-42.08
29000,-45.38
29100,-45.15
29200,-45.31
29300,-43.67
29400,-43.22
29500,-43.92
29600,-45.84
29700,-46.45
29800,-43.57
29900,-44.68
30000,-42.98
30100,-44.95
30200,-43.06
30300,-44.76
30400,-43.97
30500,-43.95
30600,-44.22
30700,-43.39
30800,-44.03
30900,-43.19
31000,-44.4
31100,-44.2
31200,-45.16
31300,-43.97
31400,-45.2
31500,-43.28
31600,-43.33
31700,-43.64
31800,-43.26
31900,-44.89
32000,-42.54
32100,-41.23
32200,-40.85
32300,-40.51
32400,-39.04
32500,-40.14
32600,-43.77
32700,-45.77
32800,-45.03
32900,-44.23
33000,-44.33
33100,-44.33
33200,-42.7
33300,-43.61
33400,-41.15
33500,-39.61
33600,-39.96
33700,-39.06
33800,-42.06
33900,-41.36
34000,-42.81
34100,-42.22
34200,-43.38
34300,-43.47
34400,-44.39
34500,-43.23
34600,-43.1
34700,-42.26
34800,-39.35
34900,-41.16
35000,-41.06
35100,-39.52
35200,-40.11
35300,-39.82
35400,-39.45
35500,-40.96
35600,-43.18
35700,-42.91
35800,-43.05
35900,-44.75
36000,-42.45
36100,-43.09
36200,-40.64
36300,-44.56
36400,-42.49
36500,-41.87
36600,-42.38
36700,-41.79
36800,-41.23
36900,-41.19
37000,-41.03
37100,-40.78
37200,-39.92
37300,-39.95
37400,-40.19
37500,-38.55
37600,-38.5
37700,-38.56
37800,-38.89
37900,-39.17
38000,-39.07
38100,-38.67
38200,-37.58
38300,-42.1
38400,-41.51
38500,-41.92
38600,-41.8
38700,-43.76
38800,-44.18
38900,-41.67
39000,-41.68
39100,-43.08
39200,-42.28
39300,-43.4
39400,-43.74
39500,-44.17
39600,-41.71
39700,-42.48
39800,-42.32
39900,-42.61
40000,-40.85
40100,-39.67
40200,-43.72
40300,-42.49
40400,-41.76
40500,-42.32
40600,-43.0
40700,-42.86
40800,-43.19
40900,-41.98
41000,-41.18
41100,-39.6
41200,-39.25
41300,-38.34
41400,-38.82
41500,-43.22
41600,-42.71
41700,-42.91
41800,-43.6
41900,-43.06
42000,-43.2
42100,-42.25
42200,-42.27
42300,-40.57
42400,-40.76
42500,-41.87
42600,-40.93
42700,-39.68
42800,-40.2
42900,-39.83
43000,-39.36
43100,-38.06
43200,-39.76
43300,-39.32
43400,-41.46
43500,-42.61
43600,-44.04
43700,-42.91
43800,-42.67
43900,-42.07
44000,-41.3
44100,-43.12
44200,-41.84
44300,-41.5
44400,-39.87
44500,-39.29
44600,-42.56
44700,-40.59
44800,-41.68
44900,-41.99
45000,-41.01
45100,-40.89
45200,-40.35
45300,-39.81
45400,-40.53
45500,-39.44
45600,-39.23
45700,-38.93
45800,-38.8
45900,-38.89
46000,-39.0
46100,-38.82
46200,-39.1
46300,-38.85
46400,-38.55
46500,-37.42
46600,-39.41
46700,-38.25
46800,-37.22
46900,-43.6
47000,-42.48
47100,-42.53
47200,-42.85
47300,-43.24
47400,-42.52
47500,-43.9
47600,-41.37
47700,-43.37
47800,-42.96
47900,-42.63
48000,-42.33
48100,-43.4
48200,-43.7
48300,-42.82
48400,-42.56
48500,-41.65
48600,-41.71
48700,-42.06
48800,-40.68
48900,-40.05
49000,-39.67
49100,-41.96
49200,-39.16
49300,-41.2
49400,-42.46
49500,-41.13
49600,-41.1
49700,-40.8
49800,-40.05
49900,-41.32
50000,-40.84
50100,-40.69
50200,-40.77
50300,-41.45
50400,-40.24
50500,-39.89
50600,-41.11
50700,-40.87
50800,-40.69
50900,-40.33
51000,-39.69
51100,-40.05
51200,-40.0
51300,-41.28
51400,-39.71
51500,-40.85
51600,-41.75
51700,-38.9
51800,-39.49
51900,-39.69
52000,-39.09
52100,-39.48
52200,-38.88
52300,-39.01
52400,-40.07
52500,-38.2
52600,-38.84
52700,-39.4
52800,-38.42
52900,-39.71
53000,-39.39
53100,-39.58
53200,-39.04
53300,-38.82
53400,-39.59
53500,-38.16
53600,-38.86
53700,-39.8
53800,-38.3
53900,-37.51
54000,-41.31
54100,-38.94
54200,-37.76
54300,-42.82
54400,-42.96
54500,-43.64
54600,-42.0
54700,-42.69
54800,-41.04
54900,-41.13
55000,-40.23
55100,-42.46
55200,-42.14
55300,-43.46
55400,-41.28
55500,-39.2
55600,-40.0
55700,-38.21
55800,-41.11
55900,-43.12
56000,-44.22
56100,-42.26
56200,-43.26
56300,-42.83
56400,-41.82
56500,-41.05
56600,-41.04
56700,-39.77
56800,-40.48
56900,-40.03
57000,-40.63
57100,-40.14
57200,-39.53
57300,-40.69
57400,-39.73
57500,-40.63
57600,-38.17
57700,-39.21
57800,-38.59
57900,-39.6
58000,-38.17
58100,-41.46
58200,-38.39
58300,-41.86
58400,-41.94
58500,-43.36
58600,-40.96
58700,-39.94
58800,-41.51
58900,-39.38
59000,-38.37
59100,-42.17
59200,-42.64
59300,-42.48
59400,-37.7
59500,-41.75
59600,-43.73
59700,-42.9
59800,-42.79
59900,-43.86
60000,-43.35
60100,-43.6
60200,-44.01
60300,-42.45
60400,-44.34
60500,-43.05
60600,-43.44
60700,-42.47
60800,-42.48
60900,-43.55
61000,-44.03
61100,-44.72
61200,-43.81
61300,-43.99
61400,-41.84
61500,-43.58
61600,-44.39
61700,-43.09
61800,-45.73
61900,-42.97
62000,-43.34
62100,-45.05
62200,-42.85
62300,-43.86
62400,-44.08
62500,-44.88
62600,-44.41
62700,-45.65
62800,-44.31
62900,-45.91
63000,-43.6
63100,-45.34
63200,-45.16
63300,-43.5
63400,-42.83
63500,-44.52
63600,-43.15
63700,-44.13
63800,-43.1
63900,-39.41
64000,-39.8
64100,-40.85
64200,-42.63
64300,-42.43
64400,-44.17
64500,-44.96
64600,-44.79
64700,-44.68
64800,-42.9
64900,-43.63
65000,-42.41
65100,-44.44
65200,-42.41
65300,-44.35
65400,-44.19
65500,-44.42
65600,-44.3
65700,-45.01
65800,-44.81
65900,-43.87
66000,-45.1
66100,-43.15
66200,-44.47
66300,-44.28
66400,-43.06
66500,-43.91
66600,-44.68
66700,-42.46
66800,-43.27
66900,-43.76
67000,-44.33
67100,-42.13
67200,-44.94
67300,-43.07
67400,-44.22
67500,-42.49
67600,-44.85
67700,-45.24
67800,-43.27
67900,-44.08
68000,-43.73
68100,-44.35
68200,-45.0
68300,-42.89
68400,-43.93
68500,-45.05
68600,-43.74
68700,-43.93
68800,-44.39
68900,-44.69
69000,-41.5
69100,-44.3
69200,-44.42
69300,-43.58
69400,-43.52
69500,-39.98
69600,-39.2
69700,-44.29
69800,-44.42
69900,-44.36
70000,-43.47
70100,-42.49
70200,-43.82
70300,-43.23
70400,-41.54
70500,-41.75
70600,-42.24
70700,-42.35
70800,-41.39
70900,-40.22
71000,-40.34
71100,-40.23
71200,-39.63
71300,-39.85
71400,-40.23
71500,-39.34
71600,-39.51
71700,-39.03
71800,-39.03
71900,-38.73
72000,-38.62
72100,-37.76
72200,-37.77
72300,-38.47
72400,-44.46
72500,-43.04
72600,-45.59
72700,-44.91
72800,-44.14
72900,-44.7
73000,-43.41
73100,-45.59
73200,-44.5
73300,-44.78
73400,-45.65
73500,-45.06
73600,-44.4
73700,-44.44
73800,-44.42
73900,-43.74
74000,-44.74
74100,-42.63
74200,-41.27
74300,-39.53
74400,-41.27
74500,-40.77
74600,-40.02
74700,-39.72
74800,-40.09
74900,-39.08
75000,-39.13
75100,-39.53
75200,-38.99
75300,-39.11
75400,-39.88
75500,-39.19
75600,-37.96
75700,-38.83
75800,-39.07
75900,-37.71
76000,-38.34
76100,-37.98
76200,-37.8
76300,-37.22
76400,-36.88
76500,-41.81
76600,-42.63
76700,-42.24
76800,-44.56
76900,-41.36
77000,-43.39
77100,-42.65
77200,-42.5
77300,-41.71
77400,-43.02
77500,-42.67
77600,-41.97
77700,-42.35
77800,-40.76
77900,-39.02
78000,-39.54
78100,-40.26
78200,-40.48
78300,-40.7
78400,-40.34
78500,-39.67
78600,-40.32
78700,-40.43
78800,-39.11
78900,-38.49
79000,-38.91
79100,-39.51
79200,-38.66
79300,-41.03
79400,-39.99
79500,-39.88
79600,-40.34
79700,-41.2
79800,-39.86
79900,-39.09
80000,-39.71
80100,-40.02
80200,-39.02
80300,-40.36
80400,-39.51
80500,-38.8
80600,-40.11
80700,-39.74
80800,-38.73
80900,-38.66
81000,-39.12
81100,-39.72
81200,-38.04
81300,-37.81
81400,-38.24
81500,-38.03
81600,-37.96
81700,-37.69
81800,-37.65
81900,-37.76
82000,-37.61
82100,-38.01
82200,-37.69
82300,-38.59
82400,-37.57
82500,-37.65
82600,-37.45
82700,-37.9
82800,-37.86
82900,-38.07
83000,-38.11
83100,-37.25
83200,-37.42
83300,-37.64
83400,-38.44
83500,-37.91
83600,-36.63
83700,-37.16
83800,-37.81
83900,-38.24
84000,-36.73
84100,-37.53
84200,-37.66
84300,-37.91
84400,-38.1
84500,-36.99
84600,-36.83
84700,-37.15
84800,-40.32
84900,-41.06
85000,-39.14
85100,-40.69
85200,-39.98
85300,-40.8
85400,-39.71
85500,-41.91
85600,-41.23
85700,-41.19
85800,-41.95
85900,-41.29
86000,-40.97
86100,-40.34
86200,-41.33
86300,-41.31
86400,-42.12
86500,-40.6
86600,-41.09
86700,-40.81
86800,-41.88
86900,-40.76
87000,-41.72
87100,-42.38
87200,-41.96
87300,-41.09
87400,-41.13
87500,-41.67
87600,-41.24
87700,-40.5
87800,-39.16
87900,-40.77
88000,-40.08
88100,-38.91
88200,-39.93
88300,-39.23
88400,-38.35
88500,-38.85
88600,-38.46
88700,-38.58
88800,-38.95
88900,-39.94
89000,-38.24
89100,-38.37
89200,-37.95
89300,-38.99
89400,-37.79
89500,-38.02
89600,-37.92
89700,-38.02
89800,-38.79
89900,-38.06
90000,-37.84
90100,-39.88
90200,-39.88
90300,-39.65
90400,-40.0
90500,-39.07
90600,-39.86
90700,-39.99
90800,-39.66
90900,-40.07
91000,-38.77
91100,-39.41
91200,-39.67
91300,-39.88
91400,-39.6
91500,-39.72
91600,-40.13
91700,-39.74
91800,-39.31
91900,-39.25
92000,-39.74
92100,-39.75
92200,-39.41
92300,-40.6
92400,-39.88
92500,-38.58
92600,-39.53
92700,-39.54
92800,-39.19
92900,-40.68
93000,-40.01
93100,-39.92
93200,-39.45
93300,-39.56
93400,-40.32
93500,-39.6
93600,-39.83
93700,-40.26
93800,-39.79
93900,-40.04
94000,-38.77
94100,-38.94
94200,-38.3
94300,-39.54
94400,-39.1
94500,-39.41
94600,-39.62
94700,-39.73
94800,-39.09
94900,-39.53
95000,-39.42
95100,-39.2
95200,-39.02
95300,-39.64
95400,-38.09
95500,-39.51
95600,-39.73
95700,-38.81
95800,-38.59
95900,-38.16
96000,-39.11
96100,-38.3
96200,-39.05
96300,-38.28
96400,-38.11
96500,-38.15
96600,-39.1
96700,-39.24
96800,-37.4
96900,-38.24
97000,-38.01
97100,-38.05
97200,-38.4
97300,-38.49
97400,-38.19
97500,-37.96
97600,-39.17
97700,-38.53
97800,-38.95
97900,-38.56
98000,-39.46
98100,-38.43
98200,-38.83
98300,-38.87
98400,-38.87
98500,-38.01
98600,-38.19
98700,-38.2
98800,-36.99
98900,-38.13
99000,-37.71
99100,-38.33
99200,-38.23
99300,-38.55
99400,-37.01
99500,-37.71
99600,-37.52
99700,-38.37
99800,-38.0
99900,-37.36
100000,-37.68
100100,-37.16
100200,-37.56
100300,-37.67
100400,-38.42
100500,-38.07
100600,-37.6
100700,-37.95
100800,-37.67
100900,-37.53
101000,-37.37
101100,-37.47
101200,-37.73
101300,-37.6
101400,-37.39
101500,-37.6
101600,-37.3
101700,-37.49
101800,-37.91
101900,-37.16
102000,-36.88
102100,-36.72
102200,-36.94
102300,-36.28
102400,-37.14
102500,-36.59
102600,-37.13
102700,-37.18
102800,-36.65
102900,-35.8
103000,-36.41
103100,-36.47
103200,-36.86
103300,-36.66
103400,-36.57
103500,-36.64
103600,-36.67
103700,-37.28
103800,-36.9
103900,-36.74
104000,-36.35
104100,-39.39
104200,-39.85
104300,-38.94
104400,-36.92
104500,-37.66
104600,-39.55
104700,-39.92
104800,-40.06
104900,-39.96
105000,-39.22
105100,-39.78
105200,-40.0
105300,-40.21
105400,-40.17
105500,-38.3
105600,-38.2
105700,-37.73
105800,-37.82
105900,-36.44
106000,-37.85
106100,-37.47
106200,-37.19
106300,-38.85
106400,-37.14
106500,-37.76
106600,-37.64
106700,-36.34
106800,-40.16
106900,-38.51
107000,-37.76
107100,-37.61
107200,-36.82
107300,-37.38
107400,-37.56
107500,-38.13
107600,-37.36
107700,-37.66
107800,-37.01
107900,-37.45
108000,-36.78
108100,-37.0
108200,-36.17
108300,-39.28
108400,-40.6
108500,-40.56
108600,-41.13
108700,-41.11
108800,-40.43
108900,-40.92
109000,-41.68
109100,-41.05
109200,-40.8
109300,-40.38
109400,-41.65
109500,-41.57
109600,-41.25
109700,-41.0
109800,-41.15
109900,-41.38
110000,-40.85
110100,-41.76
110200,-41.69
110300,-41.71
110400,-41.57
110500,-40.5
110600,-40.95
110700,-39.01
110800,-38.78
110900,-38.28
111000,-39.69
111100,-39.57
111200,-39.61
111300,-40.08
111400,-39.27
111500,-38.84
111600,-39.32
111700,-39.18
111800,-38.77
111900,-38.88
112000,-37.19
112100,-38.22
112200,-38.19
112300,-37.33
112400,-37.7
112500,-37.0
112600,-37.41
112700,-37.42
112800,-37.32
112900,-37.38
113000,-38.05
113100,-37.21
113200,-37.15
113300,-37.01
113400,-37.71
113500,-37.02
113600,-37.31
113700,-37.13
113800,-36.79
113900,-37.46
114000,-37.28
114100,-36.91
114200,-37.22
114300,-37.49
114400,-37.35
114500,-37.27
114600,-37.39
114700,-37.12
114800,-37.23
114900,-37.7
115000,-37.78
115100,-37.18
115200,-37.12
115300,-36.34
115400,-37.9
115500,-39.14
115600,-38.5
115700,-38.82
115800,-39.28
115900,-38.4
116000,-38.86
116100,-38.71
116200,-38.5
116300,-38.42
116400,-38.21
116500,-37.98
116600,-38.76
116700,-38.15
116800,-38.61
116900,-38.61
117000,-38.34
117100,-38.13
117200,-37.77
117300,-38.14
117400,-38.09
117500,-37.65
117600,-37.66
117700,-37.55
117800,-36.83
117900,-37.51
118000,-37.66
118100,-38.17
118200,-37.43
118300,-37.66
118400,-37.24
118500,-37.46
118600,-36.95
118700,-37.6
118800,-36.65
118900,-37.02
119000,-36.72
119100,-37.03
119200,-35.66
119300,-35.48
119400,-35.49
119500,-35.31
119600,-34.91
119700,-34.76
119800,-34.82
119900,-34.47
120000,-34.54
120100,-34.18
120200,-34.19
120300,-33.88
120400,-33.69
120500,-33.82
120600,-33.51
120700,-33.29
120800,-32.7
120900,-32.84
121000,-32.69
121100,-32.33
121200,-32.48
121300,-32.52
121400,-32.6
121500,-32.37
121600,-32.11
121700,-32.32
121800,-32.4
121900,-32.41
122000,-32.55
122100,-32.48
122200,-32.85
122300,-32.85
