age,obl
129400.0,0.423247
129500.0,0.423308
129600.0,0.423365
129699.99999999999,0.423418
129800.00000000001,0.423466
129900.0,0.423509
130000.0,0.423548
130100.0,0.423582
130199.99999999999,0.423612
130300.00000000001,0.423637
130400.0,0.423658
130500.0,0.423674
130600.0,0.423685
130699.99999999999,0.423691
130800.00000000001,0.423693
130900.0,0.423691
131000.0,0.423683
131100.0,0.423671
131200.0,0.423655
131300.0,0.423633
131400.0,0.423608
131500.0,0.423577
131600.0,0.423542
131700.0,0.423502
131800.0,0.423458
131900.0,0.42341
132000.0,0.423356
132100.0,0.423299
132200.0,0.423237
132300.0,0.423171
132400.0,0.4231
132500.0,0.423025
132600.0,0.422945
132700.0,0.422861
132800.0,0.422773
132900.0,0.42268
133000.0,0.422583
133100.0,0.422482
133200.0,0.422377
133300.0,0.422267
133400.0,0.422153
133500.0,0.422035
133600.0,0.421913
133700.0,0.421787
133800.0,0.421657
133900.0,0.421522
134000.0,0.421384
134100.0,0.421241
134200.0,0.421095
134300.0,0.420945
134400.0,0.420791
134500.0,0.420633
134600.0,0.420472
134700.0,0.420306
134800.0,0.420138
134900.0,0.419965
135000.0,0.41979
135100.0,0.419611
135200.0,0.419428
135300.0,0.419242
135400.0,0.419053
135500.0,0.418861
135600.0,0.418665
135700.0,0.418467
135800.0,0.418265
135900.0,0.41806
136000.0,0.417852
136100.0,0.417641
136200.0,0.417428
136300.0,0.417211
136400.0,0.416992
136500.0,0.41677
136600.0,0.416546
136700.0,0.416318
136800.0,0.416089
136900.0,0.415857
137000.0,0.415622
137100.0,0.415385
137200.0,0.415146
137300.0,0.414905
137400.0,0.414662
137500.0,0.414416
137600.0,0.414169
137700.0,0.41392
137800.0,0.413669
137900.0,0.413417
138000.0,0.413162
138100.0,0.412907
138200.0,0.41265
138300.0,0.412391
138400.0,0.412132
138500.0,0.411871
138600.0,0.411608
138700.0,0.411345
138800.0,0.411081
138900.0,0.410815
139000.0,0.410549
139100.0,0.410282
139200.0,0.410014
139300.0,0.409745
139400.0,0.409475
139500.0,0.409206
139600.0,0.408935
139700.0,0.408664
139800.0,0.408393
139900.0,0.408122
140000.0,0.40785
140100.0,0.407579
140200.0,0.407307
140300.0,0.407035
140400.0,0.406764
140500.0,0.406493
140600.0,0.406222
140700.0,0.405952
140800.0,0.405682
140900.0,0.405413
141000.0,0.405144
141100.0,0.404877
141200.0,0.40461
141300.0,0.404344
141400.0,0.404079
141500.0,0.403815
141600.0,0.403553
141700.0,0.403291
141800.0,0.403031
141900.0,0.402772
142000.0,0.402514
142100.0,0.402257
142200.0,0.402002
142300.0,0.401749
142400.0,0.401497
142500.0,0.401247
142600.0,0.400999
142700.0,0.400753
142800.0,0.400509
142900.0,0.400266
143000.0,0.400026
143100.0,0.399788
143200.0,0.399552
143300.0,0.399319
143400.0,0.399088
143500.0,0.398859
143600.0,0.398633
143700.0,0.39841
143800.0,0.398189
143900.0,0.397971
144000.0,0.397756
144100.0,0.397544
144200.0,0.397334
144300.0,0.397128
144400.0,0.396925
144500.0,0.396724
144600.0,0.396527
144700.0,0.396333
144800.0,0.396142
144900.0,0.395955
145000.0,0.395771
145100.0,0.39559
145200.0,0.395412
145300.0,0.395238
145400.0,0.395068
145500.0,0.394901
145600.0,0.394738
145700.0,0.394578
145800.0,0.394422
145900.0,0.39427
146000.0,0.394122
146100.0,0.393978
146200.0,0.393837
146300.0,0.393701
146400.0,0.393568
146500.0,0.39344
146600.0,0.393315
146700.0,0.393195
146800.0,0.393079
146900.0,0.392967
147000.0,0.392859
147100.0,0.392756
147200.0,0.392657
147300.0,0.392562
147400.0,0.392472
147500.0,0.392385
147600.0,0.392304
147700.0,0.392226
147800.0,0.392153
147900.0,0.392084
148000.0,0.39202
148100.0,0.39196
148200.0,0.391904
148300.0,0.391853
148400.0,0.391806
148500.0,0.391763
148600.0,0.391726
148700.0,0.391692
148800.0,0.391663
148900.0,0.391639
149000.0,0.391619
149100.0,0.391604
149200.0,0.391593
149300.0,0.391587
149400.0,0.391585
149500.0,0.391588
149600.0,0.391596
149700.0,0.391608
149800.0,0.391624
149900.0,0.391645
150000.0,0.39167
150100.0,0.3917
150200.0,0.391734
150300.0,0.391773
150400.0,0.391815
150500.0,0.391863
150600.0,0.391914
150700.0,0.39197
150800.0,0.39203
150900.0,0.392094
151000.0,0.392163
151100.0,0.392236
151200.0,0.392313
151300.0,0.392393
151400.0,0.392478
151500.0,0.392568
151600.0,0.392661
151700.0,0.392758
151800.0,0.392859
151900.0,0.392964
152000.0,0.393073
152100.0,0.393185
152200.0,0.393302
152300.0,0.393422
152400.0,0.393546
152500.0,0.393674
152600.0,0.393806
152700.0,0.393941
152800.0,0.394079
152900.0,0.394221
153000.0,0.394366
153100.0,0.394515
153200.0,0.394668
153300.0,0.394823
153400.0,0.394982
153500.0,0.395143
153600.0,0.395308
153700.0,0.395476
153800.0,0.395647
153900.0,0.395821
154000.0,0.395997
154100.0,0.396176
154200.0,0.396358
154300.0,0.396542
154400.0,0.396729
154500.0,0.396918
154600.0,0.39711
154700.0,0.397305
154800.0,0.397501
154900.0,0.3977
155000.0,0.397901
155100.0,0.398105
155200.0,0.39831
155300.0,0.398518
155400.0,0.398728
155500.0,0.398939
155600.0,0.399152
155700.0,0.399367
155800.0,0.399584
155900.0,0.399803
156000.0,0.400023
156100.0,0.400244
156200.0,0.400467
156300.0,0.400691
156400.0,0.400916
156500.0,0.401142
156600.0,0.40137
156700.0,0.401599
156800.0,0.401828
156900.0,0.402059
157000.0,0.40229
157100.0,0.402522
157200.0,0.402755
157300.0,0.402989
157400.0,0.403223
157500.0,0.403458
157600.0,0.403693
157700.0,0.403928
157800.0,0.404164
157900.0,0.4044
158000.0,0.404636
158100.0,0.404873
158200.0,0.405109
158300.0,0.405346
158400.0,0.405582
158500.0,0.405819
158600.0,0.406055
158700.0,0.406291
158800.0,0.406526
158900.0,0.406762
159000.0,0.406997
159100.0,0.407231
159200.0,0.407465
159300.0,0.407698
159400.0,0.407931
159500.0,0.408163
159600.0,0.408394
159700.0,0.408624
159800.0,0.408854
159900.0,0.409082
160000.0,0.409309
160100.0,0.409536
160200.0,0.409761
160300.0,0.409985
160400.0,0.410208
160500.0,0.410429
160600.0,0.41065
160700.0,0.410868
160800.0,0.411086
160900.0,0.411302
161000.0,0.411517
161100.0,0.41173
161200.0,0.411942
161300.0,0.412152
161400.0,0.41236
161500.0,0.412567
161600.0,0.412772
161700.0,0.412975
161800.0,0.413177
161900.0,0.413376
162000.0,0.413573
162100.0,0.413769
162200.0,0.413962
162300.0,0.414154
162400.0,0.414343
162500.0,0.41453
162600.0,0.414715
162700.0,0.414898
162800.0,0.415079
162900.0,0.415257
163000.0,0.415433
163100.0,0.415607
163200.0,0.415778
163300.0,0.415947
163400.0,0.416113
163500.0,0.416278
163600.0,0.416439
163700.0,0.416599
163800.0,0.416755
163900.0,0.41691
164000.0,0.417061
164100.0,0.417211
164200.0,0.417357
164300.0,0.417501
164400.0,0.417643
164500.0,0.417781
164600.0,0.417918
164700.0,0.418051
164800.0,0.418181
164900.0,0.418309
165000.0,0.418434
165100.0,0.418556
165200.0,0.418676
165300.0,0.418792
165400.0,0.418906
165500.0,0.419016
165600.0,0.419124
165700.0,0.419229
165800.0,0.419331
165900.0,0.41943
166000.0,0.419526
166100.0,0.419619
166200.0,0.41971
166300.0,0.419797
166400.0,0.419881
166500.0,0.419963
166600.0,0.420041
166700.0,0.420116
166800.0,0.420189
166900.0,0.420258
167000.0,0.420325
167100.0,0.420388
167200.0,0.420448
167300.0,0.420506
167400.0,0.42056
167500.0,0.420611
167600.0,0.42066
167700.0,0.420705
167800.0,0.420747
167900.0,0.420786
168000.0,0.420822
168100.0,0.420855
168200.0,0.420885
168300.0,0.420911
168400.0,0.420935
168500.0,0.420956
168600.0,0.420973
168700.0,0.420987
168800.0,0.420999
168900.0,0.421007
169000.0,0.421012
169100.0,0.421015
169200.0,0.421014
169300.0,0.42101
169400.0,0.421003
169500.0,0.420993
169600.0,0.42098
169700.0,0.420964
169800.0,0.420945
169900.0,0.420923
170000.0,0.420898
170100.0,0.420871
170200.0,0.42084
170300.0,0.420807
170400.0,0.42077
170500.0,0.420731
170600.0,0.420688
170700.0,0.420643
170800.0,0.420595
170900.0,0.420544
171000.0,0.42049
171100.0,0.420433
171200.0,0.420373
171300.0,0.42031
171400.0,0.420245
171500.0,0.420177
171600.0,0.420105
171700.0,0.420032
171800.0,0.419955
171900.0,0.419876
172000.0,0.419794
172100.0,0.419709
172200.0,0.419622
172300.0,0.419532
172400.0,0.419439
172500.0,0.419344
172600.0,0.419246
172700.0,0.419146
172800.0,0.419043
172900.0,0.418938
173000.0,0.41883
173100.0,0.41872
173200.0,0.418607
173300.0,0.418492
173400.0,0.418375
173500.0,0.418255
173600.0,0.418133
173700.0,0.418008
173800.0,0.417881
173900.0,0.417752
174000.0,0.417621
174100.0,0.417487
174200.0,0.417352
174300.0,0.417214
174400.0,0.417074
174500.0,0.416932
174600.0,0.416787
174700.0,0.416641
174800.0,0.416493
174900.0,0.416343
175000.0,0.416191
175100.0,0.416036
175200.0,0.41588
175300.0,0.415723
175400.0,0.415563
175500.0,0.415401
175600.0,0.415238
175700.0,0.415073
175800.0,0.414907
175900.0,0.414739
176000.0,0.414569
176100.0,0.414398
176200.0,0.414225
176300.0,0.414051
176400.0,0.413875
176500.0,0.413698
176600.0,0.41352
176700.0,0.41334
176800.0,0.413159
176900.0,0.412976
177000.0,0.412792
177100.0,0.412607
177200.0,0.412421
177300.0,0.412234
177400.0,0.412045
177500.0,0.411855
177600.0,0.411664
177700.0,0.411473
177800.0,0.41128
177900.0,0.411086
178000.0,0.410892
178100.0,0.410697
178200.0,0.410501
178300.0,0.410304
178400.0,0.410106
178500.0,0.409908
178600.0,0.409709
178700.0,0.40951
178800.0,0.40931
178900.0,0.409109
179000.0,0.408908
179100.0,0.408707
179200.0,0.408505
179300.0,0.408302
179400.0,0.408099
179500.0,0.407896
179600.0,0.407693
179700.0,0.407489
179800.0,0.407285
179900.0,0.407081
180000.0,0.406877
180100.0,0.406673
180200.0,0.406468
180300.0,0.406264
180400.0,0.40606
180500.0,0.405855
180600.0,0.405651
180700.0,0.405447
180800.0,0.405243
180900.0,0.405039
181000.0,0.404836
181100.0,0.404632
181200.0,0.404429
181300.0,0.404227
181400.0,0.404024
181500.0,0.403822
181600.0,0.403621
181700.0,0.40342
181800.0,0.40322
181900.0,0.40302
182000.0,0.402821
182100.0,0.402622
182200.0,0.402424
182300.0,0.402227
182400.0,0.402031
182500.0,0.401836
182600.0,0.401641
182700.0,0.401447
182800.0,0.401254
182900.0,0.401062
183000.0,0.400871
183100.0,0.400681
183200.0,0.400492
183300.0,0.400304
183400.0,0.400117
183500.0,0.399931
183600.0,0.399747
183700.0,0.399563
183800.0,0.399381
183900.0,0.3992
184000.0,0.399021
184100.0,0.398843
184200.0,0.398666
184300.0,0.398491
184400.0,0.398317
184500.0,0.398144
184600.0,0.397974
184700.0,0.397805
184800.0,0.397637
184900.0,0.397471
185000.0,0.397307
185100.0,0.397144
185200.0,0.396984
185300.0,0.396825
185400.0,0.396668
185500.0,0.396512
185600.0,0.396359
185700.0,0.396207
185800.0,0.396058
185900.0,0.39591
186000.0,0.395764
186100.0,0.395621
186200.0,0.395479
186300.0,0.39534
186400.0,0.395203
186500.0,0.395068
186600.0,0.394935
186700.0,0.394804
186800.0,0.394675
186900.0,0.394549
187000.0,0.394425
187100.0,0.394304
187200.0,0.394185
187300.0,0.394068
187400.0,0.393954
187500.0,0.393842
187600.0,0.393733
187700.0,0.393626
187800.0,0.393522
187900.0,0.39342
188000.0,0.393322
188100.0,0.393225
188200.0,0.393132
188300.0,0.393041
188400.0,0.392953
188500.0,0.392868
188600.0,0.392786
188700.0,0.392706
188800.0,0.392629
188900.0,0.392555
189000.0,0.392484
189100.0,0.392416
189200.0,0.392351
189300.0,0.392288
189400.0,0.392229
189500.0,0.392172
189600.0,0.392119
189700.0,0.392068
189800.0,0.392021
189900.0,0.391976
190000.0,0.391935
190100.0,0.391897
190200.0,0.391862
190300.0,0.39183
190400.0,0.391801
190500.0,0.391776
190600.0,0.391753
190700.0,0.391734
190800.0,0.391718
190900.0,0.391706
191000.0,0.391696
191100.0,0.39169
191200.0,0.391687
191300.0,0.391688
191400.0,0.391692
191500.0,0.391699
191600.0,0.391709
191700.0,0.391723
191800.0,0.39174
191900.0,0.39176
192000.0,0.391784
192100.0,0.391811
192200.0,0.391842
192300.0,0.391875
192400.0,0.391912
192500.0,0.391953
192600.0,0.391997
192700.0,0.392044
192800.0,0.392094
192900.0,0.392148
193000.0,0.392205
193100.0,0.392266
193200.0,0.39233
193300.0,0.392397
193400.0,0.392468
193500.0,0.392542
193600.0,0.392619
193700.0,0.3927
193800.0,0.392784
193900.0,0.392872
194000.0,0.392963
194100.0,0.393057
194200.0,0.393155
194300.0,0.393255
194400.0,0.39336
194500.0,0.393467
194600.0,0.393578
194700.0,0.393692
194800.0,0.393809
194900.0,0.393929
195000.0,0.394053
195100.0,0.39418
195200.0,0.394309
195300.0,0.394442
195400.0,0.394579
195500.0,0.394718
195600.0,0.39486
195700.0,0.395006
195800.0,0.395154
195900.0,0.395305
196000.0,0.39546
196100.0,0.395617
196200.0,0.395777
196300.0,0.395941
196400.0,0.396107
196500.0,0.396276
196600.0,0.396448
196700.0,0.396622
196800.0,0.3968
196900.0,0.39698
197000.0,0.397163
197100.0,0.397349
197200.0,0.397537
197300.0,0.397728
197400.0,0.397922
197500.0,0.398118
197600.0,0.398317
197700.0,0.398518
197800.0,0.398722
197900.0,0.398928
198000.0,0.399136
198100.0,0.399346
198200.0,0.399559
198300.0,0.399774
198400.0,0.399991
198500.0,0.40021
198600.0,0.400431
198700.0,0.400655
198800.0,0.40088
198900.0,0.401107
199000.0,0.401336
199100.0,0.401568
199200.0,0.401801
199300.0,0.402035
199400.0,0.402272
199500.0,0.40251
199600.0,0.40275
199700.0,0.402992
199800.0,0.403235
199900.0,0.403479
200000.0,0.403725
200100.0,0.403972
200200.0,0.404221
200300.0,0.404471
200400.0,0.404722
200500.0,0.404975
200600.0,0.405228
200700.0,0.405483
200800.0,0.405738
200900.0,0.405995
201000.0,0.406252
201100.0,0.40651
201200.0,0.406769
201300.0,0.407029
201400.0,0.407289
201500.0,0.40755
201600.0,0.407811
201700.0,0.408073
201800.0,0.408335
201900.0,0.408598
202000.0,0.40886
202100.0,0.409124
202200.0,0.409387
202300.0,0.40965
202400.0,0.409914
202500.0,0.410177
202600.0,0.41044
202700.0,0.410704
202800.0,0.410967
202900.0,0.41123
203000.0,0.411493
203100.0,0.411756
203200.0,0.412018
203300.0,0.41228
203400.0,0.412541
203500.0,0.412802
203600.0,0.413062
203700.0,0.413321
203800.0,0.413579
203900.0,0.413837
204000.0,0.414094
204100.0,0.414349
204200.0,0.414604
204300.0,0.414857
204400.0,0.41511
204500.0,0.415361
204600.0,0.41561
204700.0,0.415859
204800.0,0.416106
204900.0,0.416351
205000.0,0.416595
205100.0,0.416837
205200.0,0.417078
205300.0,0.417317
205400.0,0.417555
205500.0,0.417791
205600.0,0.418024
205700.0,0.418256
205800.0,0.418486
205900.0,0.418714
206000.0,0.41894
206100.0,0.419164
206200.0,0.419386
206300.0,0.419605
206400.0,0.419822
206500.0,0.420037
206600.0,0.42025
206700.0,0.42046
206800.0,0.420667
206900.0,0.420872
207000.0,0.421074
207100.0,0.421273
207200.0,0.42147
207300.0,0.421664
207400.0,0.421855
207500.0,0.422043
207600.0,0.422228
207700.0,0.42241
207800.0,0.422589
207900.0,0.422764
208000.0,0.422937
208100.0,0.423107
208200.0,0.423273
208300.0,0.423436
208400.0,0.423595
208500.0,0.423752
208600.0,0.423905
208700.0,0.424054
208800.0,0.4242
208900.0,0.424343
209000.0,0.424482
209100.0,0.424617
209200.0,0.424749
209300.0,0.424878
209400.0,0.425002
209500.0,0.425123
209600.0,0.42524
209700.0,0.425353
209800.0,0.425462
209900.0,0.425567
210000.0,0.425668
210100.0,0.425765
210200.0,0.425858
210300.0,0.425947
210400.0,0.426032
210500.0,0.426112
210600.0,0.426189
210700.0,0.426261
210800.0,0.426329
210900.0,0.426393
211000.0,0.426453
211100.0,0.426508
211200.0,0.426559
211300.0,0.426606
211400.0,0.426649
211500.0,0.426687
211600.0,0.426721
211700.0,0.426751
211800.0,0.426776
211900.0,0.426797
212000.0,0.426813
212100.0,0.426825
212200.0,0.426833
212300.0,0.426836
212400.0,0.426834
212500.0,0.426828
212600.0,0.426818
212700.0,0.426803
212800.0,0.426783
212900.0,0.426759
213000.0,0.42673
213100.0,0.426696
213200.0,0.426658
213300.0,0.426616
213400.0,0.426568
213500.0,0.426517
213600.0,0.42646
213700.0,0.426399
213800.0,0.426334
213900.0,0.426264
214000.0,0.426189
214100.0,0.42611
214200.0,0.426026
214300.0,0.425938
214400.0,0.425846
214500.0,0.425749
214600.0,0.425647
214700.0,0.425541
214800.0,0.425431
214900.0,0.425316
215000.0,0.425197
215100.0,0.425073
215200.0,0.424945
215300.0,0.424812
215400.0,0.424675
215500.0,0.424534
215600.0,0.424388
215700.0,0.424238
215800.0,0.424084
215900.0,0.423925
216000.0,0.423762
216100.0,0.423595
216200.0,0.423424
216300.0,0.423248
216400.0,0.423068
216500.0,0.422884
216600.0,0.422696
216700.0,0.422504
216800.0,0.422308
216900.0,0.422108
217000.0,0.421904
217100.0,0.421696
217200.0,0.421484
217300.0,0.421269
217400.0,0.42105
217500.0,0.420827
217600.0,0.420601
217700.0,0.420371
217800.0,0.420137
217900.0,0.4199
218000.0,0.419659
218100.0,0.419415
218200.0,0.419168
218300.0,0.418917
218400.0,0.418663
218500.0,0.418406
218600.0,0.418145
218700.0,0.417881
218800.0,0.417614
218900.0,0.417344
219000.0,0.417071
219100.0,0.416795
219200.0,0.416516
219300.0,0.416234
219400.0,0.415949
219500.0,0.415661
219600.0,0.415371
219700.0,0.415079
219800.0,0.414784
219900.0,0.414486
220000.0,0.414186
220100.0,0.413884
220200.0,0.41358
220300.0,0.413274
220400.0,0.412966
220500.0,0.412656
220600.0,0.412344
220700.0,0.41203
220800.0,0.411714
220900.0,0.411397
221000.0,0.411078
221100.0,0.410757
221200.0,0.410435
221300.0,0.410111
221400.0,0.409786
221500.0,0.40946
221600.0,0.409133
221700.0,0.408804
221800.0,0.408475
221900.0,0.408144
222000.0,0.407813
222100.0,0.40748
222200.0,0.407147
222300.0,0.406814
222400.0,0.40648
222500.0,0.406145
222600.0,0.40581
222700.0,0.405475
222800.0,0.40514
222900.0,0.404804
223000.0,0.404469
223100.0,0.404134
223200.0,0.4038
223300.0,0.403465
223400.0,0.403131
223500.0,0.402798
223600.0,0.402465
223700.0,0.402133
223800.0,0.401802
223900.0,0.401471
224000.0,0.401142
224100.0,0.400813
224200.0,0.400486
224300.0,0.40016
224400.0,0.399835
224500.0,0.399511
224600.0,0.399189
224700.0,0.398869
224800.0,0.39855
224900.0,0.398233
225000.0,0.397918
225100.0,0.397604
225200.0,0.397293
225300.0,0.396984
225400.0,0.396677
225500.0,0.396372
225600.0,0.39607
225700.0,0.39577
225800.0,0.395473
225900.0,0.395178
226000.0,0.394887
226100.0,0.394598
226200.0,0.394313
226300.0,0.39403
226400.0,0.393751
226500.0,0.393475
226600.0,0.393203
226700.0,0.392934
226800.0,0.392668
226900.0,0.392406
227000.0,0.392148
227100.0,0.391893
227200.0,0.391642
227300.0,0.391395
227400.0,0.391152
227500.0,0.390913
227600.0,0.390677
227700.0,0.390446
227800.0,0.39022
227900.0,0.389997
228000.0,0.389779
228100.0,0.389565
228200.0,0.389356
228300.0,0.389152
228400.0,0.388952
228500.0,0.388757
228600.0,0.388566
228700.0,0.388381
228800.0,0.3882
228900.0,0.388025
229000.0,0.387854
229100.0,0.387689
229200.0,0.387529
229300.0,0.387374
229400.0,0.387225
229500.0,0.387081
229600.0,0.386942
229700.0,0.386809
229800.0,0.386681
229900.0,0.386559
230000.0,0.386442
230100.0,0.386331
230200.0,0.386225
230300.0,0.386125
230400.0,0.386031
230500.0,0.385942
230600.0,0.385859
230700.0,0.385781
230800.0,0.385709
230900.0,0.385643
231000.0,0.385583
231100.0,0.385528
231200.0,0.38548
231300.0,0.385437
231400.0,0.3854
231500.0,0.385368
231600.0,0.385343
231700.0,0.385324
231800.0,0.385311
231900.0,0.385303
232000.0,0.385302
232100.0,0.385307
232200.0,0.385318
232300.0,0.385334
232400.0,0.385357
232500.0,0.385386
232600.0,0.38542
232700.0,0.385461
232800.0,0.385507
232900.0,0.385559
233000.0,0.385617
233100.0,0.38568
233200.0,0.385749
233300.0,0.385824
233400.0,0.385905
233500.0,0.385991
233600.0,0.386082
233700.0,0.38618
233800.0,0.386283
233900.0,0.386391
234000.0,0.386505
234100.0,0.386624
234200.0,0.386749
234300.0,0.38688
234400.0,0.387015
234500.0,0.387156
234600.0,0.387303
234700.0,0.387454
234800.0,0.387611
234900.0,0.387773
235000.0,0.38794
235100.0,0.388113
235200.0,0.38829
235300.0,0.388472
235400.0,0.388659
235500.0,0.388851
235600.0,0.389048
235700.0,0.389249
235800.0,0.389455
235900.0,0.389665
236000.0,0.38988
236100.0,0.390099
236200.0,0.390322
236300.0,0.39055
236400.0,0.390781
236500.0,0.391017
236600.0,0.391256
236700.0,0.3915
236800.0,0.391747
236900.0,0.391998
237000.0,0.392253
237100.0,0.392511
237200.0,0.392773
237300.0,0.393039
237400.0,0.393307
237500.0,0.393579
237600.0,0.393855
237700.0,0.394133
237800.0,0.394415
237900.0,0.394699
238000.0,0.394987
238100.0,0.395277
238200.0,0.395571
238300.0,0.395866
238400.0,0.396165
238500.0,0.396466
238600.0,0.396769
238700.0,0.397074
238800.0,0.397381
238900.0,0.397691
239000.0,0.398002
239100.0,0.398315
239200.0,0.39863
239300.0,0.398947
239400.0,0.399264
239500.0,0.399584
239600.0,0.399905
239700.0,0.400227
239800.0,0.40055
239900.0,0.400874
240000.0,0.4012
240100.0,0.401526
240200.0,0.401854
240300.0,0.402182
240400.0,0.40251
240500.0,0.40284
240600.0,0.40317
240700.0,0.4035
240800.0,0.403831
240900.0,0.404162
241000.0,0.404493
241100.0,0.404824
241200.0,0.405155
241300.0,0.405486
241400.0,0.405817
241500.0,0.406147
241600.0,0.406477
241700.0,0.406806
241800.0,0.407135
241900.0,0.407463
242000.0,0.407791
242100.0,0.408117
242200.0,0.408442
242300.0,0.408766
242400.0,0.40909
242500.0,0.409412
242600.0,0.409732
242700.0,0.410051
242800.0,0.410369
242900.0,0.410686
243000.0,0.411
243100.0,0.411313
243200.0,0.411625
243300.0,0.411934
243400.0,0.412242
243500.0,0.412548
243600.0,0.412852
243700.0,0.413154
243800.0,0.413453
243900.0,0.413751
244000.0,0.414046
244100.0,0.414339
244200.0,0.414629
244300.0,0.414917
244400.0,0.415202
244500.0,0.415484
244600.0,0.415764
244700.0,0.416041
244800.0,0.416315
244900.0,0.416587
245000.0,0.416855
245100.0,0.41712
245200.0,0.417382
245300.0,0.41764
245400.0,0.417896
245500.0,0.418148
245600.0,0.418397
245700.0,0.418642
245800.0,0.418885
245900.0,0.419123
246000.0,0.419359
246100.0,0.41959
246200.0,0.419819
246300.0,0.420043
246400.0,0.420264
246500.0,0.420481
246600.0,0.420695
246700.0,0.420905
246800.0,0.421111
246900.0,0.421313
247000.0,0.421512
247100.0,0.421706
247200.0,0.421896
247300.0,0.422083
247400.0,0.422265
247500.0,0.422444
247600.0,0.422618
247700.0,0.422788
247800.0,0.422954
247900.0,0.423115
248000.0,0.423273
248100.0,0.423425
248200.0,0.423574
248300.0,0.423718
248400.0,0.423858
248500.0,0.423994
248600.0,0.424125
248700.0,0.424252
248800.0,0.424375
248900.0,0.424493
249000.0,0.424606
249100.0,0.424716
249200.0,0.424821
249300.0,0.424921
249400.0,0.425018
249500.0,0.425109
249600.0,0.425197
249700.0,0.425279
249800.0,0.425358
249900.0,0.425432
250000.0,0.425501
250100.0,0.425566
250200.0,0.425626
250300.0,0.425682
250400.0,0.425734
250500.0,0.425781
250600.0,0.425823
250700.0,0.425861
250800.0,0.425894
250900.0,0.425923
251000.0,0.425948
251100.0,0.425967
251200.0,0.425983
251300.0,0.425993
251400.0,0.426
251500.0,0.426002
251600.0,0.425999
251700.0,0.425992
251800.0,0.425981
251900.0,0.425965
252000.0,0.425945
252100.0,0.42592
252200.0,0.425892
252300.0,0.425859
252400.0,0.425821
252500.0,0.42578
252600.0,0.425734
252700.0,0.425684
252800.0,0.42563
252900.0,0.425572
253000.0,0.425509
253100.0,0.425443
