age,pre
129199.99999999999,-0.033838
129300.00000000001,-0.033207
129400.0,-0.032553
129500.0,-0.031878
129600.0,-0.031181
129699.99999999999,-0.030463
129800.00000000001,-0.029725
129900.0,-0.028966
130000.0,-0.028188
130100.0,-0.027389
130199.99999999999,-0.026571
130300.00000000001,-0.025735
130400.0,-0.024882
130500.0,-0.024012
130600.0,-0.023128
130699.99999999999,-0.022229
130800.00000000001,-0.021316
130900.0,-0.020391
131000.0,-0.019454
131100.0,-0.018507
131200.0,-0.01755
131300.0,-0.016584
131400.0,-0.015608
131500.0,-0.014624
131600.0,-0.013633
131700.0,-0.012634
131800.0,-0.01163
131900.0,-0.01062
132000.0,-0.009605
132100.0,-0.008586
132200.0,-0.007564
132300.0,-0.00654
132400.0,-0.005515
132500.0,-0.004489
132600.0,-0.003464
132700.0,-0.00244
132800.0,-0.001417
132900.0,-0.000397
133000.0,0.000619
133100.0,0.001632
133200.0,0.002639
133300.0,0.003641
133400.0,0.004637
133500.0,0.005626
133600.0,0.006607
133700.0,0.00758
133800.0,0.008543
133900.0,0.009498
134000.0,0.010443
134100.0,0.011377
134200.0,0.012301
134300.0,0.013213
134400.0,0.014113
134500.0,0.015
134600.0,0.015874
134700.0,0.016733
134800.0,0.017578
134900.0,0.018406
135000.0,0.019217
135100.0,0.020009
135200.0,0.020783
135300.0,0.021537
135400.0,0.022271
135500.0,0.022986
135600.0,0.02368
135700.0,0.024354
135800.0,0.025008
135900.0,0.025641
136000.0,0.026254
136100.0,0.026849
136200.0,0.027424
136300.0,0.027978
136400.0,0.028511
136500.0,0.029023
136600.0,0.029512
136700.0,0.02998
136800.0,0.030424
136900.0,0.030845
137000.0,0.031242
137100.0,0.031613
137200.0,0.031958
137300.0,0.032279
137400.0,0.032575
137500.0,0.032846
137600.0,0.033092
137700.0,0.033312
137800.0,0.033508
137900.0,0.033678
138000.0,0.033823
138100.0,0.033944
138200.0,0.03404
138300.0,0.034111
138400.0,0.034157
138500.0,0.034178
138600.0,0.034175
138700.0,0.034148
138800.0,0.034097
138900.0,0.034022
139000.0,0.033923
139100.0,0.033801
139200.0,0.033657
139300.0,0.033489
139400.0,0.033299
139500.0,0.033085
139600.0,0.032849
139700.0,0.032591
139800.0,0.03231
139900.0,0.032007
140000.0,0.031682
140100.0,0.031334
140200.0,0.030965
140300.0,0.030575
140400.0,0.030165
140500.0,0.029735
140600.0,0.029285
140700.0,0.028817
140800.0,0.028329
140900.0,0.027823
141000.0,0.027299
141100.0,0.026758
141200.0,0.026199
141300.0,0.025624
141400.0,0.025032
141500.0,0.024425
141600.0,0.023804
141700.0,0.023167
141800.0,0.022518
141900.0,0.021855
142000.0,0.021179
142100.0,0.020494
142200.0,0.019798
142300.0,0.019091
142400.0,0.018374
142500.0,0.017646
142600.0,0.016909
142700.0,0.016163
142800.0,0.015407
142900.0,0.014643
143000.0,0.013872
143100.0,0.01309
143200.0,0.012301
143300.0,0.011506
143400.0,0.010707
143500.0,0.009902
143600.0,0.009094
143700.0,0.008283
143800.0,0.00747
143900.0,0.006655
144000.0,0.005839
144100.0,0.005024
144200.0,0.004208
144300.0,0.003392
144400.0,0.002577
144500.0,0.001762
144600.0,0.000949
144700.0,0.000138
144800.0,-0.000671
144900.0,-0.001477
145000.0,-0.002279
145100.0,-0.003076
145200.0,-0.003869
145300.0,-0.004655
145400.0,-0.005436
145500.0,-0.006209
145600.0,-0.006975
145700.0,-0.007732
145800.0,-0.008481
145900.0,-0.009222
146000.0,-0.009953
146100.0,-0.010675
146200.0,-0.011388
146300.0,-0.01209
146400.0,-0.012783
146500.0,-0.013464
146600.0,-0.014134
146700.0,-0.014793
146800.0,-0.01544
146900.0,-0.016074
147000.0,-0.016697
147100.0,-0.017306
147200.0,-0.017902
147300.0,-0.018484
147400.0,-0.019052
147500.0,-0.019606
147600.0,-0.020144
147700.0,-0.020667
147800.0,-0.021175
147900.0,-0.021666
148000.0,-0.02214
148100.0,-0.022596
148200.0,-0.023035
148300.0,-0.023458
148400.0,-0.023862
148500.0,-0.02425
148600.0,-0.02462
148700.0,-0.024973
148800.0,-0.025309
148900.0,-0.025627
149000.0,-0.025927
149100.0,-0.026212
149200.0,-0.026479
149300.0,-0.026728
149400.0,-0.026958
149500.0,-0.02717
149600.0,-0.027363
149700.0,-0.027538
149800.0,-0.027693
149900.0,-0.02783
150000.0,-0.027948
150100.0,-0.028047
150200.0,-0.028127
150300.0,-0.02819
150400.0,-0.028234
150500.0,-0.028261
150600.0,-0.02827
150700.0,-0.028262
150800.0,-0.028235
150900.0,-0.028191
151000.0,-0.028129
151100.0,-0.028049
151200.0,-0.02795
151300.0,-0.027833
151400.0,-0.027697
151500.0,-0.027543
151600.0,-0.02737
151700.0,-0.02718
151800.0,-0.026972
151900.0,-0.026746
152000.0,-0.026504
152100.0,-0.026245
152200.0,-0.025971
152300.0,-0.02568
152400.0,-0.025375
152500.0,-0.025054
152600.0,-0.024719
152700.0,-0.024369
152800.0,-0.024005
152900.0,-0.023628
153000.0,-0.023237
153100.0,-0.022833
153200.0,-0.022415
153300.0,-0.021984
153400.0,-0.02154
153500.0,-0.021083
153600.0,-0.020613
153700.0,-0.020131
153800.0,-0.019635
153900.0,-0.019127
154000.0,-0.018607
154100.0,-0.018072
154200.0,-0.017526
154300.0,-0.016968
154400.0,-0.0164
154500.0,-0.015822
154600.0,-0.015234
154700.0,-0.014637
154800.0,-0.014031
154900.0,-0.013418
155000.0,-0.012798
155100.0,-0.012172
155200.0,-0.011541
155300.0,-0.010902
155400.0,-0.010258
155500.0,-0.009608
155600.0,-0.008952
155700.0,-0.008291
155800.0,-0.007624
155900.0,-0.006953
156000.0,-0.006277
156100.0,-0.005596
156200.0,-0.004911
156300.0,-0.004222
156400.0,-0.003531
156500.0,-0.002838
156600.0,-0.002142
156700.0,-0.001445
156800.0,-0.000747
156900.0,-4.7e-05
157000.0,0.000653
157100.0,0.001353
157200.0,0.002054
157300.0,0.002754
157400.0,0.003454
157500.0,0.004153
157600.0,0.00485
157700.0,0.005546
157800.0,0.006239
157900.0,0.006929
158000.0,0.007615
158100.0,0.008297
158200.0,0.008974
158300.0,0.009646
158400.0,0.010313
158500.0,0.010974
158600.0,0.011629
158700.0,0.012277
158800.0,0.012919
158900.0,0.013554
159000.0,0.014181
159100.0,0.0148
159200.0,0.015412
159300.0,0.016015
159400.0,0.01661
159500.0,0.017195
159600.0,0.017771
159700.0,0.018338
159800.0,0.018894
159900.0,0.019441
160000.0,0.019977
160100.0,0.020504
160200.0,0.021019
160300.0,0.021523
160400.0,0.022016
160500.0,0.022497
160600.0,0.022965
160700.0,0.023421
160800.0,0.023864
160900.0,0.024293
161000.0,0.024708
161100.0,0.025107
161200.0,0.025492
161300.0,0.025862
161400.0,0.026216
161500.0,0.026555
161600.0,0.026879
161700.0,0.027186
161800.0,0.027477
161900.0,0.027752
162000.0,0.02801
162100.0,0.028251
162200.0,0.028476
162300.0,0.028684
162400.0,0.028874
162500.0,0.029047
162600.0,0.029202
162700.0,0.029339
162800.0,0.029459
162900.0,0.029562
163000.0,0.029646
163100.0,0.029714
163200.0,0.029764
163300.0,0.029796
163400.0,0.029811
163500.0,0.029807
163600.0,0.029786
163700.0,0.029747
163800.0,0.029689
163900.0,0.029612
164000.0,0.029517
164100.0,0.029401
164200.0,0.029266
164300.0,0.029112
164400.0,0.028938
164500.0,0.028744
164600.0,0.02853
164700.0,0.028297
164800.0,0.028044
164900.0,0.027772
165000.0,0.027481
165100.0,0.02717
165200.0,0.026841
165300.0,0.026494
165400.0,0.026128
165500.0,0.025745
165600.0,0.025345
165700.0,0.024928
165800.0,0.024494
165900.0,0.024044
166000.0,0.023578
166100.0,0.023099
166200.0,0.022604
166300.0,0.022093
166400.0,0.021567
166500.0,0.021025
166600.0,0.020467
166700.0,0.019894
166800.0,0.019305
166900.0,0.018701
167000.0,0.018081
167100.0,0.017443
167200.0,0.01679
167300.0,0.016123
167400.0,0.015443
167500.0,0.014749
167600.0,0.014042
167700.0,0.013324
167800.0,0.012594
167900.0,0.011853
168000.0,0.011102
168100.0,0.010344
168200.0,0.009576
168300.0,0.008799
168400.0,0.008013
168500.0,0.00722
168600.0,0.006418
168700.0,0.005609
168800.0,0.004793
168900.0,0.003971
169000.0,0.003143
169100.0,0.00231
169200.0,0.001472
169300.0,0.000631
169400.0,-0.000214
169500.0,-0.001062
169600.0,-0.001911
169700.0,-0.002762
169800.0,-0.003614
169900.0,-0.004467
170000.0,-0.005321
170100.0,-0.006174
170200.0,-0.007027
170300.0,-0.00788
170400.0,-0.008731
170500.0,-0.00958
170600.0,-0.010426
170700.0,-0.01127
170800.0,-0.01211
170900.0,-0.012946
171000.0,-0.013777
171100.0,-0.014603
171200.0,-0.015422
171300.0,-0.016234
171400.0,-0.017038
171500.0,-0.017833
171600.0,-0.018617
171700.0,-0.019391
171800.0,-0.020154
171900.0,-0.020904
172000.0,-0.021642
172100.0,-0.022364
172200.0,-0.023072
172300.0,-0.023766
172400.0,-0.024446
172500.0,-0.025111
172600.0,-0.025762
172700.0,-0.026398
172800.0,-0.027019
172900.0,-0.027624
173000.0,-0.028214
173100.0,-0.028791
173200.0,-0.029351
173300.0,-0.029894
173400.0,-0.030418
173500.0,-0.030923
173600.0,-0.031409
173700.0,-0.031874
173800.0,-0.032318
173900.0,-0.03274
174000.0,-0.033139
174100.0,-0.033513
174200.0,-0.033864
174300.0,-0.034191
174400.0,-0.034495
174500.0,-0.034776
174600.0,-0.035032
174700.0,-0.035265
174800.0,-0.035473
174900.0,-0.035657
175000.0,-0.035816
175100.0,-0.035951
175200.0,-0.03606
175300.0,-0.036143
175400.0,-0.0362
175500.0,-0.036231
175600.0,-0.036236
175700.0,-0.036214
175800.0,-0.036165
175900.0,-0.03609
176000.0,-0.035988
176100.0,-0.035861
176200.0,-0.035707
176300.0,-0.035528
176400.0,-0.035322
176500.0,-0.035091
176600.0,-0.034834
176700.0,-0.034551
176800.0,-0.034243
176900.0,-0.033908
177000.0,-0.033549
177100.0,-0.033163
177200.0,-0.032751
177300.0,-0.032314
177400.0,-0.031852
177500.0,-0.031364
177600.0,-0.030851
177700.0,-0.030312
177800.0,-0.029748
177900.0,-0.029159
178000.0,-0.028546
178100.0,-0.027906
178200.0,-0.027243
178300.0,-0.026555
178400.0,-0.025845
178500.0,-0.025113
178600.0,-0.024359
178700.0,-0.023584
178800.0,-0.02279
178900.0,-0.021976
179000.0,-0.021144
179100.0,-0.020297
179200.0,-0.019434
179300.0,-0.018554
179400.0,-0.017658
179500.0,-0.016748
179600.0,-0.015822
179700.0,-0.014881
179800.0,-0.013927
179900.0,-0.012959
180000.0,-0.011978
180100.0,-0.010983
180200.0,-0.009976
180300.0,-0.008958
180400.0,-0.007929
180500.0,-0.00689
180600.0,-0.005841
180700.0,-0.004784
180800.0,-0.003719
180900.0,-0.002647
181000.0,-0.001567
181100.0,-0.000481
181200.0,0.000611
181300.0,0.001706
181400.0,0.002804
181500.0,0.003904
181600.0,0.005004
181700.0,0.006103
181800.0,0.007199
181900.0,0.008292
182000.0,0.009381
182100.0,0.010459
182200.0,0.01153
182300.0,0.012594
182400.0,0.01365
182500.0,0.014698
182600.0,0.015736
182700.0,0.016766
182800.0,0.017786
182900.0,0.018796
183000.0,0.019796
183100.0,0.02079
183200.0,0.021771
183300.0,0.02274
183400.0,0.023696
183500.0,0.024637
183600.0,0.025562
183700.0,0.02647
183800.0,0.02736
183900.0,0.028231
184000.0,0.029083
184100.0,0.029911
184200.0,0.030718
184300.0,0.031502
184400.0,0.032263
184500.0,0.033001
184600.0,0.033714
184700.0,0.034402
184800.0,0.035065
184900.0,0.035701
185000.0,0.03631
185100.0,0.036891
185200.0,0.037444
185300.0,0.037968
185400.0,0.038463
185500.0,0.038928
185600.0,0.039363
185700.0,0.039768
185800.0,0.040141
185900.0,0.040484
186000.0,0.040795
186100.0,0.041075
186200.0,0.041324
186300.0,0.041541
186400.0,0.041725
186500.0,0.041877
186600.0,0.041997
186700.0,0.042085
186800.0,0.04214
186900.0,0.042162
187000.0,0.042152
187100.0,0.04211
187200.0,0.042035
187300.0,0.041926
187400.0,0.041784
187500.0,0.041607
187600.0,0.041396
187700.0,0.04115
187800.0,0.040869
187900.0,0.040553
188000.0,0.040202
188100.0,0.03981
188200.0,0.039384
188300.0,0.038923
188400.0,0.038429
188500.0,0.037901
188600.0,0.037342
188700.0,0.036751
188800.0,0.03613
188900.0,0.03548
189000.0,0.034801
189100.0,0.034099
189200.0,0.03337
189300.0,0.032614
189400.0,0.031831
189500.0,0.031021
189600.0,0.030185
189700.0,0.029322
189800.0,0.028434
189900.0,0.02752
190000.0,0.02658
190100.0,0.025613
190200.0,0.024622
190300.0,0.023608
190400.0,0.022572
190500.0,0.021515
190600.0,0.020438
190700.0,0.019342
190800.0,0.018227
190900.0,0.017096
191000.0,0.015948
191100.0,0.014785
191200.0,0.013608
191300.0,0.012416
191400.0,0.011212
191500.0,0.009997
191600.0,0.00877
191700.0,0.007534
191800.0,0.006289
191900.0,0.005037
192000.0,0.003778
192100.0,0.002515
192200.0,0.001248
192300.0,-2.2e-05
192400.0,-0.001294
192500.0,-0.002566
192600.0,-0.003838
192700.0,-0.005109
192800.0,-0.006377
192900.0,-0.007642
193000.0,-0.008903
193100.0,-0.010157
193200.0,-0.011405
193300.0,-0.012646
193400.0,-0.013879
193500.0,-0.015103
193600.0,-0.016316
193700.0,-0.017519
193800.0,-0.018711
193900.0,-0.01989
194000.0,-0.021055
194100.0,-0.022209
194200.0,-0.023348
194300.0,-0.02447
194400.0,-0.025575
194500.0,-0.026662
194600.0,-0.027728
194700.0,-0.028773
194800.0,-0.029795
194900.0,-0.030794
195000.0,-0.031768
195100.0,-0.032713
195200.0,-0.033631
195300.0,-0.034522
195400.0,-0.035385
195500.0,-0.036219
195600.0,-0.037024
195700.0,-0.037799
195800.0,-0.038544
195900.0,-0.039259
196000.0,-0.039944
196100.0,-0.040598
196200.0,-0.041221
196300.0,-0.041812
196400.0,-0.04237
196500.0,-0.042894
196600.0,-0.043385
196700.0,-0.043842
196800.0,-0.044264
196900.0,-0.044652
197000.0,-0.045004
197100.0,-0.045321
197200.0,-0.045602
197300.0,-0.045848
197400.0,-0.046056
197500.0,-0.046229
197600.0,-0.046363
197700.0,-0.046461
197800.0,-0.04652
197900.0,-0.046541
198000.0,-0.046524
198100.0,-0.046465
198200.0,-0.046368
198300.0,-0.046232
198400.0,-0.046057
198500.0,-0.045843
198600.0,-0.045591
198700.0,-0.045302
198800.0,-0.044974
198900.0,-0.04461
199000.0,-0.04421
199100.0,-0.043775
199200.0,-0.043304
199300.0,-0.042799
199400.0,-0.04226
199500.0,-0.041687
199600.0,-0.041081
199700.0,-0.040443
199800.0,-0.039772
199900.0,-0.039069
200000.0,-0.038336
200100.0,-0.037573
200200.0,-0.036779
200300.0,-0.035956
200400.0,-0.035103
200500.0,-0.034222
200600.0,-0.033311
200700.0,-0.032373
200800.0,-0.031406
200900.0,-0.030413
201000.0,-0.029393
201100.0,-0.028344
201200.0,-0.027271
201300.0,-0.026174
201400.0,-0.025054
201500.0,-0.023913
201600.0,-0.022752
201700.0,-0.021572
201800.0,-0.020374
201900.0,-0.01916
202000.0,-0.017931
202100.0,-0.01669
202200.0,-0.015436
202300.0,-0.014169
202400.0,-0.012891
202500.0,-0.011602
202600.0,-0.010303
202700.0,-0.008995
202800.0,-0.007679
202900.0,-0.006356
203000.0,-0.005026
203100.0,-0.00369
203200.0,-0.002349
203300.0,-0.001006
203400.0,0.00034
203500.0,0.001686
203600.0,0.003031
203700.0,0.004375
203800.0,0.005717
203900.0,0.007055
204000.0,0.008388
204100.0,0.009715
204200.0,0.011036
204300.0,0.012349
204400.0,0.013653
204500.0,0.014949
204600.0,0.016234
204700.0,0.017508
204800.0,0.01877
204900.0,0.020019
205000.0,0.021254
205100.0,0.022475
205200.0,0.02368
205300.0,0.024867
205400.0,0.026035
205500.0,0.027184
205600.0,0.028311
205700.0,0.029417
205800.0,0.030499
205900.0,0.031557
206000.0,0.032589
206100.0,0.033593
206200.0,0.03457
206300.0,0.03552
206400.0,0.036442
206500.0,0.037337
206600.0,0.038203
206700.0,0.039041
206800.0,0.039851
206900.0,0.040631
207000.0,0.041382
207100.0,0.042108
207200.0,0.042803
207300.0,0.043467
207400.0,0.0441
207500.0,0.0447
207600.0,0.045267
207700.0,0.045799
207800.0,0.046297
207900.0,0.046758
208000.0,0.047183
208100.0,0.047568
208200.0,0.047916
208300.0,0.048225
208400.0,0.048497
208500.0,0.048731
208600.0,0.048926
208700.0,0.049084
208800.0,0.049204
208900.0,0.049286
209000.0,0.049331
209100.0,0.049339
209200.0,0.04931
209300.0,0.049244
209400.0,0.049141
209500.0,0.049
209600.0,0.048822
209700.0,0.048607
209800.0,0.048355
209900.0,0.048066
210000.0,0.047741
210100.0,0.047379
210200.0,0.046981
210300.0,0.046547
210400.0,0.046078
210500.0,0.045574
210600.0,0.045036
210700.0,0.044464
210800.0,0.043858
210900.0,0.043219
211000.0,0.042547
211100.0,0.041844
211200.0,0.041109
211300.0,0.040342
211400.0,0.039544
211500.0,0.038715
211600.0,0.037856
211700.0,0.036966
211800.0,0.036046
211900.0,0.035097
212000.0,0.03412
212100.0,0.033111
212200.0,0.032075
212300.0,0.031013
212400.0,0.029927
212500.0,0.028817
212600.0,0.027685
212700.0,0.026532
212800.0,0.02536
212900.0,0.02417
213000.0,0.022963
213100.0,0.021744
213200.0,0.02051
213300.0,0.019262
213400.0,0.018
213500.0,0.016724
213600.0,0.015436
213700.0,0.014135
213800.0,0.012822
213900.0,0.011498
214000.0,0.010164
214100.0,0.008816
214200.0,0.007459
214300.0,0.006094
214400.0,0.004723
214500.0,0.003346
214600.0,0.001965
214700.0,0.000582
214800.0,-0.000802
214900.0,-0.002187
215000.0,-0.00357
215100.0,-0.00495
215200.0,-0.006326
215300.0,-0.007698
215400.0,-0.009063
215500.0,-0.010421
215600.0,-0.011771
215700.0,-0.013112
215800.0,-0.014442
215900.0,-0.015761
216000.0,-0.017067
216100.0,-0.018359
216200.0,-0.019636
216300.0,-0.020898
216400.0,-0.022144
216500.0,-0.023372
216600.0,-0.024583
216700.0,-0.025775
216800.0,-0.026948
216900.0,-0.0281
217000.0,-0.029232
217100.0,-0.030343
217200.0,-0.031431
217300.0,-0.032496
217400.0,-0.033537
217500.0,-0.034552
217600.0,-0.035541
217700.0,-0.036503
217800.0,-0.037438
217900.0,-0.038344
218000.0,-0.03922
218100.0,-0.040068
218200.0,-0.040884
218300.0,-0.041668
218400.0,-0.042419
218500.0,-0.043137
218600.0,-0.04382
218700.0,-0.044468
218800.0,-0.04508
218900.0,-0.045655
219000.0,-0.046193
219100.0,-0.04669
219200.0,-0.04715
219300.0,-0.047571
219400.0,-0.047954
219500.0,-0.048299
219600.0,-0.048605
219700.0,-0.048872
219800.0,-0.049102
219900.0,-0.049293
220000.0,-0.049445
220100.0,-0.049561
220200.0,-0.049638
220300.0,-0.049676
220400.0,-0.049675
220500.0,-0.049634
220600.0,-0.049554
220700.0,-0.049434
220800.0,-0.049275
220900.0,-0.049076
221000.0,-0.048837
221100.0,-0.048559
221200.0,-0.048242
221300.0,-0.047886
221400.0,-0.047492
221500.0,-0.047059
221600.0,-0.046587
221700.0,-0.046077
221800.0,-0.045528
221900.0,-0.044942
222000.0,-0.044317
222100.0,-0.043653
222200.0,-0.042951
222300.0,-0.042213
222400.0,-0.04144
222500.0,-0.040631
222600.0,-0.039789
222700.0,-0.038914
222800.0,-0.038007
222900.0,-0.037069
223000.0,-0.036102
223100.0,-0.035109
223200.0,-0.034089
223300.0,-0.033042
223400.0,-0.031968
223500.0,-0.03087
223600.0,-0.029747
223700.0,-0.028601
223800.0,-0.027431
223900.0,-0.026239
224000.0,-0.025026
224100.0,-0.023792
224200.0,-0.022537
224300.0,-0.021264
224400.0,-0.019973
224500.0,-0.018665
224600.0,-0.01734
224700.0,-0.016001
224800.0,-0.014648
224900.0,-0.013282
225000.0,-0.011904
225100.0,-0.010513
225200.0,-0.009113
225300.0,-0.007706
225400.0,-0.006293
225500.0,-0.004874
225600.0,-0.003453
225700.0,-0.002031
225800.0,-0.000608
225900.0,0.000813
226000.0,0.002231
226100.0,0.003642
226200.0,0.005048
226300.0,0.006447
226400.0,0.007839
226500.0,0.009222
226600.0,0.010595
226700.0,0.011957
226800.0,0.013308
226900.0,0.014646
227000.0,0.01597
227100.0,0.017279
227200.0,0.018572
227300.0,0.019847
227400.0,0.021104
227500.0,0.022341
227600.0,0.023559
227700.0,0.024755
227800.0,0.02593
227900.0,0.027081
228000.0,0.02821
228100.0,0.029317
228200.0,0.030399
228300.0,0.031454
228400.0,0.032481
228500.0,0.033478
228600.0,0.034445
228700.0,0.035379
228800.0,0.03628
228900.0,0.037146
229000.0,0.037976
229100.0,0.038764
229200.0,0.039515
229300.0,0.040227
229400.0,0.040901
229500.0,0.041536
229600.0,0.042133
229700.0,0.042691
229800.0,0.04321
229900.0,0.043691
230000.0,0.044133
230100.0,0.04454
230200.0,0.044908
230300.0,0.045237
230400.0,0.045526
230500.0,0.045776
230600.0,0.045985
230700.0,0.046155
230800.0,0.046283
230900.0,0.046371
231000.0,0.046419
231100.0,0.046424
231200.0,0.046389
231300.0,0.046312
231400.0,0.046194
231500.0,0.046035
231600.0,0.045835
231700.0,0.045594
231800.0,0.045311
231900.0,0.044989
232000.0,0.044625
232100.0,0.04422
232200.0,0.043776
232300.0,0.043292
232400.0,0.042771
232500.0,0.042212
232600.0,0.041617
232700.0,0.040986
232800.0,0.04032
232900.0,0.039621
233000.0,0.038888
233100.0,0.038124
233200.0,0.037329
233300.0,0.036503
233400.0,0.035648
233500.0,0.034765
233600.0,0.033854
233700.0,0.032918
233800.0,0.031955
233900.0,0.030968
234000.0,0.029958
234100.0,0.028928
234200.0,0.027877
234300.0,0.026804
234400.0,0.025712
234500.0,0.0246
234600.0,0.023469
234700.0,0.02232
234800.0,0.021154
234900.0,0.019971
235000.0,0.018773
235100.0,0.017556
235200.0,0.016326
235300.0,0.015083
235400.0,0.013831
235500.0,0.012571
235600.0,0.011303
235700.0,0.010031
235800.0,0.008755
235900.0,0.007478
236000.0,0.0062
236100.0,0.004927
236200.0,0.003656
236300.0,0.002388
236400.0,0.001123
236500.0,-0.000136
236600.0,-0.00139
236700.0,-0.002638
236800.0,-0.003878
236900.0,-0.005111
237000.0,-0.006334
237100.0,-0.007549
237200.0,-0.008753
237300.0,-0.009944
237400.0,-0.011123
237500.0,-0.012287
237600.0,-0.013437
237700.0,-0.01457
237800.0,-0.015687
237900.0,-0.016786
238000.0,-0.017867
238100.0,-0.018929
238200.0,-0.019971
238300.0,-0.020992
238400.0,-0.021991
238500.0,-0.022968
238600.0,-0.023922
238700.0,-0.024851
238800.0,-0.025756
238900.0,-0.026635
239000.0,-0.027488
239100.0,-0.028313
239200.0,-0.029111
239300.0,-0.02988
239400.0,-0.03062
239500.0,-0.031331
239600.0,-0.032011
239700.0,-0.03266
239800.0,-0.033278
239900.0,-0.033865
240000.0,-0.034419
240100.0,-0.034939
240200.0,-0.035426
240300.0,-0.035881
240400.0,-0.036305
240500.0,-0.036696
240600.0,-0.037056
240700.0,-0.037385
240800.0,-0.037683
240900.0,-0.03795
241000.0,-0.038187
241100.0,-0.038397
241200.0,-0.038578
241300.0,-0.038727
241400.0,-0.038846
241500.0,-0.038934
241600.0,-0.03899
241700.0,-0.039014
241800.0,-0.039006
241900.0,-0.038965
242000.0,-0.038892
242100.0,-0.038783
242200.0,-0.038641
242300.0,-0.038467
242400.0,-0.038262
242500.0,-0.038026
242600.0,-0.03776
242700.0,-0.037465
242800.0,-0.037142
242900.0,-0.03679
243000.0,-0.036412
243100.0,-0.03601
243200.0,-0.035583
243300.0,-0.03513
243400.0,-0.034654
243500.0,-0.034155
243600.0,-0.033632
243700.0,-0.033088
243800.0,-0.032521
243900.0,-0.031934
244000.0,-0.031326
244100.0,-0.030697
244200.0,-0.030049
244300.0,-0.029381
244400.0,-0.028695
244500.0,-0.02799
244600.0,-0.027267
244700.0,-0.026527
244800.0,-0.02577
244900.0,-0.024996
245000.0,-0.024208
245100.0,-0.023404
245200.0,-0.022587
245300.0,-0.021756
245400.0,-0.020914
245500.0,-0.020061
245600.0,-0.019197
245700.0,-0.018324
245800.0,-0.017442
245900.0,-0.016552
246000.0,-0.015656
246100.0,-0.014752
246200.0,-0.013843
246300.0,-0.012929
246400.0,-0.012011
246500.0,-0.01109
246600.0,-0.010167
246700.0,-0.009242
246800.0,-0.008317
246900.0,-0.007393
247000.0,-0.00647
247100.0,-0.005551
247200.0,-0.004635
247300.0,-0.003722
247400.0,-0.002813
247500.0,-0.001907
247600.0,-0.001007
247700.0,-0.00011
247800.0,0.00078
247900.0,0.001666
248000.0,0.002545
248100.0,0.00342
248200.0,0.004288
248300.0,0.005149
248400.0,0.006001
248500.0,0.006844
248600.0,0.007677
248700.0,0.0085
248800.0,0.009311
248900.0,0.01011
249000.0,0.010897
249100.0,0.01167
249200.0,0.012428
249300.0,0.013173
249400.0,0.013902
249500.0,0.014616
249600.0,0.015314
249700.0,0.015995
249800.0,0.01666
249900.0,0.017308
250000.0,0.017939
250100.0,0.018552
250200.0,0.019147
250300.0,0.019724
250400.0,0.020284
250500.0,0.020825
250600.0,0.021349
250700.0,0.021854
250800.0,0.022341
250900.0,0.022809
251000.0,0.023259
251100.0,0.02369
251200.0,0.024103
251300.0,0.024496
251400.0,0.02487
251500.0,0.025225
251600.0,0.025561
251700.0,0.025877
251800.0,0.026173
251900.0,0.026451
252000.0,0.026708
252100.0,0.026948
252200.0,0.027168
252300.0,0.027369
252400.0,0.027549
252500.0,0.02771
252600.0,0.02785
252700.0,0.027969
252800.0,0.028068
252900.0,0.028146
